times,traces
65.0,1.09066166550967
65.3125,4.753665328513334
65.625,5.364165939013944
65.9375,3.532664107512112
66.25,1.7011622760102805
66.5625,-1.9618413869933828
66.875,-2.5723419974939934
67.1875,-4.403843828995825
67.5,-6.845846270998267
67.8125,-5.014344439496435
68.125,-3.7933432184952145
68.4375,1.7011622760102805
68.75,-0.7408401659921617
69.0625,-6.845846270998267
69.375,-4.403843828995825
69.6875,1.09066166550967
70.0,10.248170823018828
70.3125,11.469172044020048
70.625,2.922163497011501
70.9375,-5.624845049997045
71.25,-6.235345660497657
71.5625,-3.7933432184952145
71.875,-1.9618413869933828
72.1875,-0.7408401659921617
72.5,5.974666549514554
72.8125,9.027169602017606
73.125,8.416668991516996
73.4375,2.311662886510891
73.75,-1.9618413869933828
74.0625,-3.7933432184952145
74.375,2.311662886510891
74.6875,-1.3513407764927723
75.0,-5.624845049997045
75.3125,-12.950852376004374
75.625,-9.28784871300071
75.9375,-0.13033955549155118
76.25,7.195667770515774
76.5625,2.922163497011501
76.875,-0.13033955549155118
77.1875,-5.624845049997045
77.5,1.09066166550967
77.8125,5.974666549514554
78.125,5.974666549514554
78.4375,2.922163497011501
78.75,-1.9618413869933828
79.0625,-2.5723419974939934
79.375,-5.014344439496435
79.6875,-3.182842607994604
80.0,4.293232637092246
80.3125,9.787738131597742
80.625,11.008739352598964
80.9375,-1.8117734679138588
81.25,-11.579783235923626
81.5625,-12.190283846424238
81.875,-9.137780793921184
82.1875,1.240729584589194
82.5,3.0722314160910256
82.8125,4.903733247592856
83.125,6.124734468594077
83.4375,7.956236300095909
83.75,3.6827320265916357
84.0625,1.8512301950898045
84.375,0.019728363587972697
84.6875,-2.4222740784144694
85.0,-3.03277468891508
85.3125,-6.085277741418133
85.625,-2.4222740784144694
85.9375,1.240729584589194
86.25,4.293232637092246
86.5625,1.240729584589194
86.875,0.6302289740885832
87.1875,-1.2012728574132483
87.5,1.240729584589194
87.8125,3.0722314160910256
88.125,4.293232637092246
88.4375,0.6302289740885832
88.75,-2.4222740784144694
89.0625,-3.03277468891508
89.375,-4.2537759099163015
89.6875,-3.6432752994156905
90.0,-4.864276520416912
90.3125,-6.085277741418133
90.625,-4.864276520416912
90.9375,-1.8117734679138588
91.25,2.461730805590415
91.5625,4.903733247592856
91.875,11.008739352598964
92.1875,4.903733247592856
92.5,-0.5907722469126379
92.8125,-1.8117734679138588
93.125,1.8512301950898045
93.4375,3.6827320265916357
93.75,6.735235079094688
94.0625,4.293232637092246
94.375,2.461730805590415
94.6875,-1.8117734679138588
95.0,-7.916779572919965
95.3125,-12.190283846424238
95.625,-8.527280183420574
95.9375,-3.03277468891508
96.25,6.735235079094688
96.5625,7.956236300095909
96.875,4.293232637092246
97.1875,-3.6432752994156905
97.5,-4.864276520416912
97.8125,0.6302289740885832
98.125,8.566736910596521
98.4375,11.008739352598964
98.75,4.903733247592856
99.0625,-1.8117734679138588
99.375,-5.474777130917523
99.6875,-6.695778351918744
100.0,-6.695778351918744
100.3125,-7.306278962419354
100.625,-4.864276520416912
100.9375,0.6302289740885832
101.25,0.6302289740885832
101.5625,4.903733247592856
101.875,7.3457356895952985
102.1875,5.514233858093467
102.5,0.6302289740885832
102.8125,-6.085277741418133
103.125,-10.358782014922406
103.4375,-7.916779572919965
103.75,4.903733247592856
104.0625,7.956236300095909
104.375,3.6827320265916357
104.6875,-2.4222740784144694
105.0,-4.2537759099163015
105.3125,3.6827320265916357
105.625,11.008739352598964
105.9375,12.840241184100794
106.25,6.735235079094688
106.5625,-7.306278962419354
106.875,-11.579783235923626
107.1875,-10.358782014922406
107.5,-3.6432752994156905
107.8125,3.0722314160910256
108.125,0.019728363587972697
108.4375,-1.8117734679138588
108.75,-1.8117734679138588
109.0625,1.8512301950898045
109.375,2.461730805590415
109.6875,-1.2012728574132483
110.0,-3.6432752994156905
110.3125,1.240729584589194
110.625,9.177237521097132
110.9375,6.124734468594077
111.25,0.6302289740885832
111.5625,-11.579783235923626
111.875,-16.463788119928513
112.1875,-9.137780793921184
112.5,3.0722314160910256
112.8125,16.503244847104455
113.125,17.113745457605066
113.4375,6.735235079094688
113.75,-3.03277468891508
114.0625,-7.306278962419354
114.375,-6.695778351918744
114.6875,-2.4222740784144694
115.0,-1.2012728574132483
115.3125,-1.8117734679138588
115.625,-1.8117734679138588
115.9375,0.6302289740885832
116.25,-3.03277468891508
116.5625,-7.306278962419354
116.875,-3.03277468891508
117.1875,2.461730805590415
117.5,12.229740573600184
117.8125,12.840241184100794
118.125,6.124734468594077
118.4375,-7.306278962419354
118.75,-14.021785677926069
119.0625,-6.085277741418133
119.375,5.514233858093467
119.6875,7.3457356895952985
120.0,6.6554728990151375
120.3125,0.5504667940090318
120.625,1.7714680150102529
120.9375,2.992469236011474
121.25,-0.060033816491578795
121.5625,-11.049044805502568
121.875,-17.154050910508676
122.1875,-9.217542974000736
122.5,-0.6705344269921893
122.8125,8.48697473051697
123.125,12.760479004021242
123.4375,7.265973509515748
123.75,-0.6705344269921893
124.0625,-3.7230374794952423
124.375,-0.6705344269921893
124.6875,5.434471678013916
125.0,10.928977172519412
125.3125,9.09747534101758
125.625,-0.060033816491578795
125.9375,-9.217542974000736
126.25,-12.27004602650379
126.5625,-6.165039921497684
126.875,-1.8915356479934105
127.1875,6.6554728990151375
127.5,7.876474120016358
127.8125,9.09747534101758
128.125,6.0449722885145265
128.4375,-4.333538089995852
128.75,-17.764551521009285
129.0625,-23.25905701551478
129.375,-12.27004602650379
129.6875,6.6554728990151375
130.0,23.13898938253162
130.3125,20.086486330028567
130.625,6.6554728990151375
130.9375,-4.333538089995852
131.25,-4.9440387004964625
131.5625,-1.8915356479934105
131.875,-4.333538089995852
132.1875,-7.386041142498905
132.5,-7.996541752999516
132.8125,-1.8915356479934105
133.125,10.3184765620188
133.4375,6.6554728990151375
133.75,-0.060033816491578795
134.0625,-4.333538089995852
134.375,-1.8915356479934105
134.6875,2.381968625510863
135.0,4.823971067513305
135.3125,2.381968625510863
135.625,2.992469236011474
135.9375,4.213470457012695
136.25,5.434471678013916
136.5625,1.1609674045096423
136.875,-2.5020362584940212
137.1875,-7.996541752999516
137.5,-4.333538089995852
137.8125,-0.6705344269921893
138.125,1.7714680150102529
138.4375,-0.060033816491578795
138.75,1.7714680150102529
139.0625,-0.6705344269921893
139.375,-1.2810350374928
139.6875,-3.1125368689946313
140.0,-7.386041142498905
140.3125,-4.9440387004964625
140.625,-0.6705344269921893
140.9375,4.823971067513305
141.25,7.876474120016358
141.5625,7.265973509515748
141.875,3.6029698465120843
142.1875,1.1609674045096423
142.5,0.5504667940090318
142.8125,2.381968625510863
143.125,3.6029698465120843
143.4375,-3.7230374794952423
143.75,-7.386041142498905
144.0625,-11.659545416003178
144.375,-8.607042363500126
144.6875,-4.9440387004964625
145.0,3.6029698465120843
145.3125,7.265973509515748
145.625,12.149978393520632
145.9375,7.876474120016358
146.25,-1.2810350374928
146.5625,-10.438544195001958
146.875,-6.165039921497684
147.1875,-0.6705344269921893
147.5,6.0449722885145265
147.8125,6.6554728990151375
148.125,1.1609674045096423
148.4375,-1.8915356479934105
148.75,-0.060033816491578795
149.0625,1.7714680150102529
149.375,2.381968625510863
149.6875,-0.6705344269921893
150.0,-3.7230374794952423
150.3125,-4.333538089995852
150.625,-7.996541752999516
150.9375,-1.8915356479934105
151.25,6.0449722885145265
151.5625,7.265973509515748
151.875,2.992469236011474
152.1875,-2.5020362584940212
152.5,-6.165039921497684
152.8125,-3.7230374794952423
153.125,1.1609674045096423
153.4375,-2.5020362584940212
153.75,-1.8915356479934105
154.0625,-0.6705344269921893
154.375,1.7714680150102529
154.6875,2.992469236011474
155.0,-0.6705344269921893
155.3125,-0.6705344269921893
155.625,2.381968625510863
155.9375,6.0449722885145265
156.25,4.213470457012695
156.5625,2.992469236011474
156.875,1.7714680150102529
157.1875,-7.386041142498905
157.5,-9.217542974000736
157.8125,-14.712048468506232
158.125,-11.659545416003178
158.4375,-1.8915356479934105
158.75,9.09747534101758
159.0625,13.370979614521854
159.375,10.3184765620188
159.6875,6.0449722885145265
160.0,-2.0209361031076574
160.3125,-11.178445260616815
160.625,-9.957444039615595
160.9375,-8.736442818614373
161.25,0.4210663388947849
161.5625,5.91557183340028
161.875,5.91557183340028
162.1875,4.084070001898448
162.5,2.863068780897227
162.8125,4.084070001898448
163.125,3.4735693913978376
163.4375,-0.18943427160582565
163.75,-5.68393976611132
164.0625,-8.736442818614373
164.375,-2.0209361031076574
164.6875,2.863068780897227
165.0,1.642067559896006
165.3125,-1.4104354926070468
165.625,-3.852437934609489
165.9375,-2.631436713608268
166.25,2.2525681703966165
166.5625,6.52607244390089
166.875,7.136573054401501
167.1875,5.91557183340028
167.5,4.084070001898448
167.8125,1.642067559896006
168.125,-0.7999348821064363
168.4375,-5.07343915561071
168.75,-11.178445260616815
169.0625,-11.788945871117427
169.375,-6.904940987112541
169.6875,-0.7999348821064363
170.0,2.863068780897227
170.3125,2.863068780897227
170.625,4.694570612399059
170.9375,7.7470736649021115
171.25,8.968074885903333
171.5625,1.0315669493953954
171.875,-6.294440376611931
172.1875,-7.515441597613152
172.5,-8.736442818614373
172.8125,1.0315669493953954
173.125,5.91557183340028
173.4375,3.4735693913978376
173.75,3.4735693913978376
174.0625,5.305071222899669
174.375,6.52607244390089
174.6875,4.694570612399059
175.0,1.0315669493953954
175.3125,0.4210663388947849
175.625,-4.462938545110099
175.9375,-2.631436713608268
176.25,-5.07343915561071
176.5625,-3.2419373241088785
176.875,0.4210663388947849
177.1875,3.4735693913978376
177.5,2.863068780897227
177.8125,-0.7999348821064363
178.125,-5.68393976611132
178.4375,-4.462938545110099
178.75,-4.462938545110099
179.0625,-1.4104354926070468
179.375,-3.2419373241088785
179.6875,-1.4104354926070468
180.0,4.694570612399059
180.3125,9.578575496403943
180.625,5.305071222899669
180.9375,-5.68393976611132
181.25,-11.788945871117427
181.5625,-2.631436713608268
181.875,9.578575496403943
182.1875,13.241579159407605
182.5,9.578575496403943
182.8125,1.642067559896006
183.125,0.4210663388947849
183.4375,2.863068780897227
183.75,2.2525681703966165
184.0625,-3.2419373241088785
184.375,-11.178445260616815
184.6875,-10.567944650116205
185.0,-3.2419373241088785
185.3125,2.863068780897227
185.625,4.694570612399059
185.9375,4.694570612399059
186.25,3.4735693913978376
186.5625,-2.631436713608268
186.875,-9.957444039615595
187.1875,-8.125942208113763
187.5,-8.125942208113763
187.8125,5.305071222899669
188.125,19.34658526441371
188.4375,14.462580380408827
188.75,4.084070001898448
189.0625,-13.620447702619257
189.375,-19.114953197124752
189.6875,-11.178445260616815
190.0,-1.4104354926070468
190.3125,9.578575496403943
190.625,10.189076106904553
190.9375,7.136573054401501
191.25,1.642067559896006
191.5625,-3.2419373241088785
191.875,-2.0209361031076574
192.1875,-0.18943427160582565
192.5,-1.4104354926070468
192.8125,-2.631436713608268
193.125,-0.18943427160582565
193.4375,4.084070001898448
193.75,11.410077327905775
194.0625,7.136573054401501
194.375,-0.18943427160582565
194.6875,-10.567944650116205
195.0,-14.23094831311987
195.3125,-5.07343915561071
195.625,2.2525681703966165
195.9375,3.4735693913978376
196.25,-0.18943427160582565
196.5625,-3.852437934609489
196.875,-3.852437934609489
197.1875,-1.4104354926070468
197.5,1.642067559896006
197.8125,2.2525681703966165
198.125,0.4210663388947849
198.4375,1.642067559896006
198.75,1.0315669493953954
199.0625,1.0315669493953954
199.375,-2.0209361031076574
199.6875,-3.852437934609489
200.0,-1.3988772955253483
200.3125,1.0431251464770939
200.625,2.264126367478315
200.9375,3.485127588479536
201.25,4.095628198980147
201.5625,1.6536257569777044
201.875,-0.17787607452412713
202.1875,-0.7883766850247377
202.5,-0.7883766850247377
202.8125,1.6536257569777044
203.125,-0.7883766850247377
203.4375,3.485127588479536
203.75,7.148131251483199
204.0625,5.927130030481978
204.375,-1.3988772955253483
204.6875,-11.777387674035728
205.0,-14.82989072653878
205.3125,-8.724884621532675
205.625,2.8746269779789255
205.9375,6.537630640982589
206.25,5.927130030481978
206.5625,-0.7883766850247377
206.875,-5.061880958529011
207.1875,-3.23037912702718
207.5,-2.009377906025959
207.8125,5.316629419981368
208.125,12.642636745988694
208.4375,8.97963308298503
208.75,2.8746269779789255
209.0625,-7.503883400531453
209.375,-5.672381569029622
209.6875,-0.17787607452412713
210.0,8.36913247248442
210.3125,6.537630640982589
210.625,2.264126367478315
210.9375,-2.6198785165265694
211.25,-5.672381569029622
211.5625,-3.84087973752779
211.875,-1.3988772955253483
212.1875,1.0431251464770939
212.5,-1.3988772955253483
212.8125,-1.3988772955253483
213.125,-1.3988772955253483
213.4375,-0.7883766850247377
213.75,2.8746269779789255
214.0625,1.6536257569777044
214.375,-2.6198785165265694
214.6875,-0.7883766850247377
215.0,-2.009377906025959
215.3125,-2.009377906025959
215.625,-5.672381569029622
215.9375,-8.114384011032064
216.25,-3.84087973752779
216.5625,3.485127588479536
216.875,9.590133693485642
217.1875,8.97963308298503
217.5,4.706128809480757
217.8125,-1.3988772955253483
218.125,-5.672381569029622
218.4375,-8.724884621532675
218.75,-7.503883400531453
219.0625,-5.061880958529011
219.375,-0.17787607452412713
219.6875,2.264126367478315
220.0,5.927130030481978
220.3125,7.148131251483199
220.625,8.97963308298503
220.9375,2.8746269779789255
221.25,1.0431251464770939
221.5625,-2.009377906025959
221.875,1.0431251464770939
222.1875,4.706128809480757
222.5,2.8746269779789255
222.8125,-3.84087973752779
223.125,-9.335385232033286
223.4375,-11.777387674035728
223.75,-6.893382790030843
224.0625,1.6536257569777044
224.375,7.75863186198381
224.6875,4.706128809480757
225.0,-2.6198785165265694
225.3125,-5.061880958529011
225.625,-0.7883766850247377
225.9375,8.97963308298503
226.25,12.032136135488084
226.5625,3.485127588479536
226.875,-9.335385232033286
227.1875,-11.166887063535118
227.5,-6.893382790030843
227.8125,1.6536257569777044
228.125,2.8746269779789255
228.4375,-0.17787607452412713
228.75,-0.17787607452412713
229.0625,1.0431251464770939
229.375,2.264126367478315
229.6875,1.0431251464770939
230.0,-5.672381569029622
230.3125,-3.84087973752779
230.625,-3.23037912702718
230.9375,-2.009377906025959
231.25,-2.009377906025959
231.5625,5.927130030481978
231.875,13.863637966989915
232.1875,13.863637966989915
232.5,2.8746269779789255
232.8125,-5.061880958529011
233.125,-7.503883400531453
233.4375,-5.672381569029622
233.75,-3.84087973752779
234.0625,-5.061880958529011
234.375,-3.84087973752779
234.6875,-0.17787607452412713
235.0,5.316629419981368
235.3125,1.6536257569777044
235.625,-0.17787607452412713
235.9375,-0.17787607452412713
236.25,3.485127588479536
236.5625,6.537630640982589
236.875,2.264126367478315
237.1875,-6.282882179530232
237.5,-17.882393779041834
237.8125,-13.60888950553756
238.125,-5.061880958529011
238.4375,8.36913247248442
238.75,18.7476428509948
239.0625,12.642636745988694
239.375,7.148131251483199
239.6875,0.4326245359764834
240.0,-8.348861459880641
240.3125,-4.685857796876979
240.625,6.303153192134011
240.9375,17.292164181144997
241.25,11.797658686639506
241.5625,-2.2438553548745372
241.875,-9.569862680881863
242.1875,-4.685857796876979
242.5,2.640149529130347
242.8125,3.8611507501315683
243.125,-2.2438553548745372
243.4375,-7.127860238879421
243.75,-3.4648565758757583
244.0625,6.303153192134011
244.375,11.797658686639506
244.6875,7.524154413135232
245.0,-1.0228541338733161
245.3125,-14.453867564886748
245.625,-18.727371838391022
245.9375,-5.9068590178782
246.25,6.303153192134011
246.5625,13.629160518141337
246.875,10.576657465638284
247.1875,2.640149529130347
247.5,0.19814708712790507
247.8125,0.8086476976285156
248.125,5.6926525816334
248.4375,0.8086476976285156
248.75,0.19814708712790507
249.0625,9.355656244637064
249.375,13.629160518141337
249.6875,11.187158076138894
250.0,-1.6333547443739267
250.3125,-11.401364512383696
250.625,-12.011865122884306
250.9375,-3.4648565758757583
251.25,-2.2438553548745372
251.5625,-3.4648565758757583
251.875,0.8086476976285156
252.1875,9.966156855137674
252.5,13.629160518141337
252.8125,2.640149529130347
253.125,-3.4648565758757583
253.4375,-3.4648565758757583
253.75,3.2506501396309577
254.0625,3.8611507501315683
254.375,-2.2438553548745372
254.6875,-7.127860238879421
255.0,-8.348861459880641
255.3125,-3.4648565758757583
255.625,-0.4123535233727055
255.9375,2.0296489186297366
256.25,2.640149529130347
256.5625,4.471651360632179
256.875,6.913653802634621
257.1875,9.966156855137674
257.5,9.355656244637064
257.8125,13.629160518141337
258.125,6.913653802634621
258.4375,-4.685857796876979
258.75,-9.569862680881863
259.0625,-10.180363291382474
259.375,-5.9068590178782
259.6875,2.640149529130347
260.0,7.524154413135232
260.3125,6.913653802634621
260.625,3.2506501396309577
260.9375,-1.6333547443739267
261.25,-3.4648565758757583
261.5625,-0.4123535233727055
261.875,1.419148308129126
262.1875,-2.854355965375148
262.5,-8.348861459880641
262.8125,-10.180363291382474
263.125,-8.959362070381253
263.4375,3.2506501396309577
263.75,11.797658686639506
264.0625,13.018659907640727
264.375,9.966156855137674
264.6875,4.471651360632179
265.0,1.419148308129126
265.3125,2.0296489186297366
265.625,-1.6333547443739267
265.9375,-1.0228541338733161
266.25,4.471651360632179
266.5625,9.355656244637064
266.875,12.408159297140116
267.1875,2.640149529130347
267.5,-10.180363291382474
267.8125,-16.28536939638858
268.125,-15.064368175387358
268.4375,-4.685857796876979
268.75,2.640149529130347
269.0625,5.08215197113279
269.375,4.471651360632179
269.6875,5.6926525816334
270.0,8.134655023635842
270.3125,3.2506501396309577
270.625,-16.28536939638858
270.9375,-43.14739625841544
271.25,-37.042390153409336
271.5625,17.292164181144997
271.875,102.76224965123048
272.1875,160.75980764878847
272.5,148.54979543877624
272.8125,-35.210888321907504
273.125,-329.4721825832018
273.4375,-395.4062485172677
273.75,-247.66510077612
274.0625,6.303153192134011
274.375,198.61084549982633
274.6875,346.3519932409741
275.0,332.9209798099606
275.3125,220.5888674778483
275.625,34.386181275162095
275.9375,-129.83848294950215
276.25,-220.19257330359252
276.5625,-218.97157208259128
276.875,-155.4795085905278
277.1875,-54.74690785792704
277.5,22.17616906514988
277.8125,60.02720691618774
278.125,49.64869653767736
278.4375,1.419148308129126
278.75,-24.22187733289652
279.0625,3.2506501396309577
279.375,64.91121180019262
279.6875,113.14076002974086
280.0,103.05602441812135
280.3125,34.679956042052964
280.625,-28.201606839509918
280.9375,-70.32614896405205
281.25,-64.22114285904594
281.5625,-24.538603176506257
281.875,1.1024224645193863
282.1875,-9.276087913990992
282.5,-42.24312088102396
282.8125,-69.10514774305082
283.125,-66.66314530104839
283.4375,-44.6851233230264
283.75,-23.928102566005645
284.0625,1.7129230750199969
284.375,18.80694016903709
284.6875,34.679956042052964
285.0,47.50046886256579
285.3125,67.64698900908594
285.625,73.75199511409204
285.9375,54.82647618857312
286.25,33.45895482105175
286.5625,14.533435895532818
286.875,15.14393650603343
287.1875,12.091433453530374
287.5,2.9339242960212175
287.8125,-16.60209523999832
288.125,-31.25410989201297
288.4375,-26.980605618508697
288.75,-11.107589745492824
289.0625,-0.1185787564818348
289.375,-3.1710818089848876
289.6875,-12.939091576994656
290.0,-21.4861001240032
290.3125,-17.21259585049893
290.625,-19.654598292501372
290.9375,-19.04409768200076
291.25,-16.60209523999832
291.5625,-8.665587303490383
291.875,0.49192185401877575
292.1875,4.154925517022439
292.5,7.817929180026103
292.8125,13.312434674531598
293.125,22.469943832040755
293.4375,24.301445663542587
293.75,16.36493772703465
294.0625,-1.9500805879836665
294.375,-6.22358486148794
294.6875,-5.002583640486719
295.0,-3.1710818089848876
295.3125,1.7129230750199969
295.625,-0.1185787564818348
295.9375,2.3234236855206074
296.25,-0.1185787564818348
296.5625,-9.276087913990992
296.875,-15.3810940189971
297.1875,-12.328590966494044
297.5,-0.1185787564818348
297.8125,6.596927959024881
298.125,5.37592673802366
298.4375,-0.7290793669824454
298.75,-5.613084250987329
299.0625,-3.1710818089848876
299.375,-6.22358486148794
299.6875,-5.002583640486719
300.0,-3.1710818089848876
300.3125,-0.1185787564818348
300.625,4.76542612752305
300.9375,4.76542612752305
301.25,2.9339242960212175
301.5625,0.49192185401877575
301.875,3.5444249065218285
302.1875,7.207428569525491
302.5,7.817929180026103
302.8125,4.76542612752305
303.125,-1.339579977483056
303.4375,-5.002583640486719
303.75,-2.560581198484277
304.0625,9.649431011527934
304.375,10.870432232529154
304.6875,5.37592673802366
305.0,-5.002583640486719
305.3125,-11.718090355993436
305.625,-15.3810940189971
305.9375,-14.160092797995876
306.25,-9.276087913990992
306.5625,-7.444586082489161
306.875,-5.613084250987329
307.1875,-1.9500805879836665
307.5,9.038930401027322
307.8125,15.14393650603343
308.125,21.248942611039535
308.4375,10.870432232529154
308.75,3.5444249065218285
309.0625,1.1024224645193863
309.375,-1.9500805879836665
309.6875,-6.83408547198855
310.0,-11.718090355993436
310.3125,-12.328590966494044
310.625,-11.107589745492824
310.9375,-3.781582419485498
311.25,-2.560581198484277
311.5625,-2.560581198484277
311.875,-3.1710818089848876
312.1875,2.9339242960212175
312.5,9.038930401027322
312.8125,7.817929180026103
313.125,10.259931622028546
313.4375,6.596927959024881
313.75,2.3234236855206074
314.0625,1.1024224645193863
314.375,9.038930401027322
314.6875,13.312434674531598
315.0,5.37592673802366
315.3125,-2.560581198484277
315.625,-11.107589745492824
315.9375,-7.444586082489161
316.25,-1.339579977483056
316.5625,-0.7290793669824454
316.875,-5.002583640486719
317.1875,-6.83408547198855
317.5,-6.83408547198855
317.8125,-0.1185787564818348
318.125,6.596927959024881
318.4375,5.37592673802366
318.75,-0.1185787564818348
319.0625,-5.613084250987329
319.375,-3.781582419485498
319.6875,0.49192185401877575
320.0,7.554352231779288
320.3125,2.059846737273794
320.625,-4.655659978232922
320.9375,-8.929164251737195
321.25,-4.045159367732312
321.5625,5.112349789776846
321.875,11.217355894782953
322.1875,5.112349789776846
322.5,-3.434658757231701
322.8125,-10.760666083239027
323.125,-10.760666083239027
323.4375,-2.21365753623048
323.75,5.112349789776846
324.0625,11.827856505283563
324.375,12.438357115784173
324.6875,4.501849179276236
325.0,-4.655659978232922
325.3125,-11.981667304240249
325.625,-9.539664862237807
325.9375,-0.3821557047286484
326.25,11.217355894782953
326.5625,13.048857726284783
326.875,6.333351010778067
327.1875,-5.266160588733533
327.5,-8.929164251737195
327.8125,-5.266160588733533
328.125,2.6703473477744044
328.4375,2.6703473477744044
328.75,3.280847958275015
329.0625,-2.8241581467310906
329.375,-2.8241581467310906
329.6875,-1.6031569257298695
330.0,-5.266160588733533
330.3125,-13.202668525241469
330.625,-15.644670967243911
330.9375,-6.487161809734754
331.25,2.059846737273794
331.5625,10.606855284282341
331.875,11.827856505283563
332.1875,5.112349789776846
332.5,11.217355894782953
332.8125,6.333351010778067
333.125,10.606855284282341
333.4375,3.891348568775625
333.75,7.554352231779288
334.0625,4.501849179276236
334.375,1.4493461267731833
334.6875,-5.876661199234143
335.0,-10.150165472738417
335.3125,-3.434658757231701
335.625,-0.3821557047286484
335.9375,-7.097662420235364
336.25,-10.760666083239027
336.5625,-6.487161809734754
336.875,5.112349789776846
337.1875,8.77535345278051
337.5,2.6703473477744044
337.8125,-2.8241581467310906
338.125,-1.6031569257298695
338.4375,2.6703473477744044
338.75,-0.3821557047286484
339.0625,-3.434658757231701
339.375,-4.655659978232922
339.6875,-0.3821557047286484
340.0,3.891348568775625
340.3125,6.943851621278678
340.625,3.280847958275015
340.9375,2.059846737273794
341.25,3.891348568775625
341.5625,2.6703473477744044
341.875,0.22834490577196215
342.1875,-4.045159367732312
342.5,-2.21365753623048
342.8125,3.280847958275015
343.125,4.501849179276236
343.4375,2.6703473477744044
343.75,-0.3821557047286484
344.0625,0.22834490577196215
344.375,1.4493461267731833
344.6875,2.6703473477744044
345.0,0.22834490577196215
345.3125,-0.9926563152292589
345.625,-2.8241581467310906
345.9375,-2.21365753623048
346.25,-4.045159367732312
346.5625,-0.9926563152292589
346.875,-3.434658757231701
347.1875,-0.9926563152292589
347.5,-0.9926563152292589
347.8125,-0.3821557047286484
348.125,-2.21365753623048
348.4375,-4.045159367732312
348.75,-8.929164251737195
349.0625,-9.539664862237807
349.375,-4.045159367732312
349.6875,3.891348568775625
350.0,14.269858947286005
350.3125,11.827856505283563
350.625,6.943851621278678
350.9375,-1.6031569257298695
351.25,-5.876661199234143
351.5625,-0.3821557047286484
351.875,3.891348568775625
352.1875,6.333351010778067
352.5,-1.6031569257298695
352.8125,-7.708163030735975
